SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,25641 SE 154th St,Issaquah,WA,98027,925000,4,2.5,Mirrormont,2710,46076,1978,67,341,4,Active,,,http://www.redfin.com/WA/Issaquah/25641-SE-154th-St-98027/home/424952,NWMLS,1579115,N,Y,47.463622,-121.9973199
MLS Listing,,Condo/Co-op,901 5th Ave N #204,Seattle,WA,98109,389000,1,1.0,Queen Anne,590,,1965,68,659,345,Active,,,http://www.redfin.com/WA/Seattle/901-5th-Ave-N-98109/unit-204/home/56468,NWMLS,1580005,N,Y,47.6276729,-122.3479725
MLS Listing,,Single Family Residential,3726 Gallagher Hill Rd,Mercer Island,WA,98040,1299000,4,2.25,Mercer Island,2250,14274,1964,69,577,,Active,,,http://www.redfin.com/WA/Mercer-Island/3726-Gallagher-Hill-Rd-98040/home/254627,NWMLS,1579085,N,Y,47.5761589,-122.2170299
MLS Listing,,Condo/Co-op,5440 Leary Ave NW #216,Seattle,WA,98107,475000,1,1.0,Ballard,824,,2007,69,576,341,Active,,,http://www.redfin.com/WA/Seattle/5440-Leary-Ave-NW-98107/unit-216/home/18657737,NWMLS,1578988,N,Y,47.6677862,-122.382724
MLS Listing,,Single Family Residential,10135 NE 112th Pl,Kirkland,WA,98033,1249000,4,2.75,Juanita,3160,10328,1966,74,395,,Active,,,http://www.redfin.com/WA/Kirkland/10135-NE-112th-Pl-98033/home/462544,NWMLS,1577799,N,Y,47.7006939,-122.2056508
MLS Listing,,Condo/Co-op,22019 41st Pl S #203,Kent,WA,98032,289950,2,1.0,Kent,970,,2000,74,299,400,Active,,,http://www.redfin.com/WA/Kent/22019-41st-Pl-S-98032/unit-203/home/58444,NWMLS,1577734,N,Y,47.4042224,-122.2815986
MLS Listing,,Single Family Residential,6756 13th Ave SW,Seattle,WA,98106,698000,4,1.75,Delridge,1550,7225,1977,74,450,,Active,,,http://www.redfin.com/WA/Seattle/6756-13th-Ave-SW-98106/home/160907,NWMLS,1575663,N,Y,47.5411945,-122.3512759
MLS Listing,,Condo/Co-op,912 3rd Ave W #303,Seattle,WA,98119,537000,2,1.5,Queen Anne,895,,1969,74,600,372,Active,,,http://www.redfin.com/WA/Seattle/912-3rd-Ave-W-98119/unit-303/home/43130,NWMLS,1577751,N,Y,47.6272068,-122.3602933
MLS Listing,,Condo/Co-op,16141 Cleveland St #603,Redmond,WA,98052,810000,2,2.0,Downtown Redmond,1224,,2006,75,662,567,Active,,,http://www.redfin.com/WA/Redmond/16141-Cleveland-St-98052/unit-603/home/12318265,NWMLS,1575748,N,Y,47.6738341,-122.1256585
MLS Listing,,Condo/Co-op,521 7th Ave #103,Kirkland,WA,98033,479000,1,1.0,Kirkland,821,,2000,75,583,374,Active,,,http://www.redfin.com/WA/Kirkland/521-7th-Ave-98033/unit-103/home/58924,NWMLS,1575996,N,Y,47.6802902,-122.198495
MLS Listing,,Single Family Residential,3003 NW 72nd St,Seattle,WA,98117,1125000,4,4.0,Sunset Hill,3080,5200,1910,75,365,,Active,,,http://www.redfin.com/WA/Seattle/3003-NW-72nd-St-98117/home/164658,NWMLS,1577253,N,Y,47.6807351,-122.3959591
MLS Listing,,Condo/Co-op,3717 Beach Dr SW #101,Seattle,WA,98116,630000,2,1.75,Alki,1080,,1968,81,583,658,Active,,,http://www.redfin.com/WA/Seattle/3717-Beach-Dr-SW-98116/unit-101/home/2008,NWMLS,1573873,N,Y,47.5705771,-122.4116252
MLS Listing,,Condo/Co-op,2911 2nd Ave #120,Seattle,WA,98121,800000,1,1.5,Belltown,1142,,2009,82,701,933,Active,,,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-120/home/17069357,NWMLS,1573607,N,Y,47.6176125,-122.3523057
MLS Listing,,Single Family Residential,2305 54th St SE,Auburn,WA,98092,624950,6,2.75,Lakeland,3460,8627,2017,88,181,35,Active,,,http://www.redfin.com/WA/Auburn/2305-54th-St-SE-98092/home/69356592,NWMLS,1571026,N,Y,47.2607307,-122.1998605
MLS Listing,,Condo/Co-op,615 E Pike St #302,Seattle,WA,98122,875000,2,1.5,Capitol Hill,1564,,1999,88,559,1015,Active,,,http://www.redfin.com/WA/Seattle/615-E-Pike-St-98122/unit-302/home/20652,NWMLS,1569158,N,Y,47.6139437,-122.3236919
MLS Listing,,Condo/Co-op,321 10th Ave S #706,Seattle,WA,98104,399950,1,1.0,Seattle,774,,2000,88,517,358,Active,,,http://www.redfin.com/WA/Seattle/321-10th-Ave-S-98104/unit-706/home/12260,NWMLS,1570224,N,Y,47.5994192,-122.3197974
MLS Listing,,Condo/Co-op,2911 2nd Ave #1216,Seattle,WA,98121,589000,1,1.0,Belltown,603,,2009,89,977,486,Active,,,http://www.redfin.com/WA/Seattle/2911-2nd-Ave-98121/unit-1216/home/21616413,NWMLS,1570189,N,Y,47.6176125,-122.3523057
MLS Listing,,Townhouse,5908 SW Douglas Pl,Seattle,WA,98116,749950,3,3.5,Alki,1690,1378,1998,90,444,,Active,,,http://www.redfin.com/WA/Seattle/5908-SW-Douglas-Pl-98116/home/151761,NWMLS,1569031,N,Y,47.566303,-122.4079102
MLS Listing,,Single Family Residential,15202 93rd Pl NE,Bothell,WA,98011,1030000,4,2.5,Inglewood/Inglemoor,3330,10913,1989,95,309,25,Active,,,http://www.redfin.com/WA/Bothell/15202-93rd-Pl-NE-98011/home/284614,NWMLS,1566699,N,Y,47.738802,-122.2162411
MLS Listing,,Condo/Co-op,23001 Marine View Dr S Unit A203,Des Moines,WA,98198,449000,2,1.75,Zenith,1145,,1969,95,392,716,Active,,,http://www.redfin.com/WA/Des-Moines/23001-Marine-View-Dr-S-98198/unit-A203/home/46530,NWMLS,1567518,N,Y,47.3957227,-122.3240222
MLS Listing,,Condo/Co-op,2717 Western Ave #628,Seattle,WA,98121,475000,1,1.0,Belltown,658,,2001,98,722,386,Active,,,http://www.redfin.com/WA/Seattle/2717-Western-Ave-98121/unit-628/home/12008,NWMLS,1565556,N,Y,47.6152233,-122.3521882
MLS Listing,,Multi-Family (2-4 Unit),355 Front St S,Issaquah,WA,98027,3880000,12,13.5,Issaquah,11168,78408,1989,109,347,,Active,,,http://www.redfin.com/WA/Issaquah/355-Front-St-S-98027/home/2063595,NWMLS,1560435,N,Y,47.5266864,-122.0371695
MLS Listing,,Condo/Co-op,2929 1st Ave #422,Seattle,WA,98121,660000,2,1.75,Belltown,1128,,2000,186,585,918,Active,,,http://www.redfin.com/WA/Seattle/2929-1st-Ave-98121/unit-422/home/11353,NWMLS,1542724,N,Y,47.617218,-122.3536221
MLS Listing,,Single Family Residential,336 29th Ave,Seattle,WA,98122,1699950,6,4.25,Leschi,3229,4950,1904,186,526,,Active,,,http://www.redfin.com/WA/Seattle/336-29th-Ave-98122/home/149120,NWMLS,1542708,N,Y,47.6052824,-122.2946387
MLS Listing,,Single Family Residential,2112 N 52 St,Seattle,WA,98103,939000,3,1.0,Green Lake,1420,3060,1906,1,661,,Active,,,http://www.redfin.com/WA/Seattle/2112-N-52nd-St-98103/home/304529,NWMLS,1606297,N,Y,47.666696,-122.3329999
MLS Listing,,Single Family Residential,4803 SW Dakota St,Seattle,WA,98116,900000,3,1.75,Genesee,2000,4536,1918,1,450,,Active,,,http://www.redfin.com/WA/Seattle/4803-SW-Dakota-St-98116/home/329809,NWMLS,1606640,N,Y,47.5664553,-122.393726
MLS Listing,,Single Family Residential,6122 Douglas Ave SE,Snoqualmie,WA,98065,960000,4,2.5,Snoqualmie Ridge,3470,12079,2006,1,277,30,Active,,,http://www.redfin.com/WA/Snoqualmie/6122-Douglas-Ave-SE-98065/home/8186877,NWMLS,1606443,N,Y,47.5458142,-121.8795558
MLS Listing,,Condo/Co-op,22524 SE Highland Cir,Issaquah,WA,98029,415000,2,1.75,Providence Point,1366,,1995,1,304,712,Active,,,http://www.redfin.com/WA/Issaquah/22524-SE-Highland-Cir-98029/unit-2374/home/69832,NWMLS,1605475,N,Y,47.5732426,-122.0405036
MLS Listing,,Single Family Residential,19517 55th Ave NE,Lake Forest Park,WA,98155,498980,3,1.0,Lake Forest Park Estates,1140,9450,1960,1,438,,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/19517-55th-Ave-NE-98155/home/94147,NWMLS,1606552,N,Y,47.7706211,-122.2706839
MLS Listing,,Single Family Residential,2828 14th Ave W,Seattle,WA,98119,1049995,4,2.5,Queen Anne,2628,3353,1919,1,400,,Active,,,http://www.redfin.com/WA/Seattle/2828-14th-Ave-W-98119/home/129214,NWMLS,1605857,N,Y,47.6456401,-122.3745913
MLS Listing,,Townhouse,7936 9th Ave SW Unit A,Seattle,WA,98106,599800,3,2.5,Highland Park,1486,1001,2020,1,404,,Active,,,http://www.redfin.com/WA/Seattle/7936-9th-Ave-SW-98106/unit-A/home/171855922,NWMLS,1606620,N,Y,47.5308287,-122.3464394
MLS Listing,,Townhouse,1619 14th Ave Unit A,Seattle,WA,98122,870000,3,2.5,Capitol Hill,1660,1334,2006,1,524,,Active,,,http://www.redfin.com/WA/Seattle/1619-14th-Ave-98122/unit-A/home/8190147,NWMLS,1606433,N,Y,47.615896792,-122.3147499
MLS Listing,,Single Family Residential,3207 SW Morgan St S,Seattle,WA,98126,515000,4,1.5,High Point,1460,2138,2009,1,353,251,Active,,,http://www.redfin.com/WA/Seattle/3207-SW-Morgan-St-98126/home/18662221,NWMLS,1606533,N,Y,47.544465,-122.3742071
MLS Listing,,Single Family Residential,1729 41st Ave SW,Seattle,WA,98116,1415000,4,3.5,North Admiral,2870,4500,1905,1,493,,Active,,,http://www.redfin.com/WA/Seattle/1729-41st-Ave-SW-98116/home/150622,NWMLS,1606213,N,Y,47.5870187,-122.3837919
MLS Listing,,Multi-Family (5+ Unit),,Seattle,WA,98133,1800000,12,6.0,Bitter Lake,6450,7363,1965,1,279,,Active,,,http://www.redfin.com/WA/Seattle/Undisclosed-address-98133/home/2083524,NWMLS,1606419,N,Y,47.7262829,-122.3307777
MLS Listing,,Single Family Residential,11121 NE 91st Ln,Kirkland,WA,98033,1795000,3,2.5,Highlands,3013,8758,1996,1,596,,Active,,,http://www.redfin.com/WA/Kirkland/11121-NE-91st-Ln-98033/home/464131,NWMLS,1604717,N,Y,47.6835072,-122.1909872
MLS Listing,,Townhouse,1709 NW 64th St,Seattle,WA,98107,1075000,3,3.25,Ballard,2055,1920,2020,1,523,,Active,,,http://www.redfin.com/WA/Seattle/1709-NW-64th-St-98107/home/103965303,NWMLS,1606327,N,Y,47.6751367,-122.3793776
MLS Listing,,Condo/Co-op,2033 2nd Ave #710,Seattle,WA,98121,699000,1,1.5,Downtown,887,,2005,1,788,598,Active,,,http://www.redfin.com/WA/Seattle/2033-2nd-Ave-98121/unit-710/home/2088580,NWMLS,1606240,N,Y,47.6121897,-122.3428343
MLS Listing,,Condo/Co-op,3757 SE 257th Ave SE Unit 5-3,Issaquah,WA,98029,550000,3,1.75,Klahanie,1481,,1994,1,371,535,Active,,,http://www.redfin.com/WA/Issaquah/3757-257th-Ave-SE-98029/unit-5-3/home/23447,NWMLS,1606254,N,Y,47.5749032,-121.9980487
MLS Listing,,Condo/Co-op,1250 Alki Ave SW Unit 3H,Seattle,WA,98116,1299950,2,2.0,Alki,1179,,2021,1,1103,1037,Active,,,http://www.redfin.com/WA/Seattle/1250-Alki-Ave-SW-98116/unit-3H/home/171855582,NWMLS,1599074,N,Y,47.5936627,-122.3894384
MLS Listing,,Single Family Residential,3817 SW Kenyon St,Seattle,WA,98126,620000,3,1.0,Gatewood,1190,4494,1954,1,521,,Active,,,http://www.redfin.com/WA/Seattle/3817-SW-Kenyon-St-98126/home/469637,NWMLS,1605949,N,Y,47.5318874,-122.3814187
MLS Listing,,Single Family Residential,29261 20th Way S,Federal Way,WA,98003,350000,3,2.5,Federal Way,1730,12859,1977,1,202,,Active,,,http://www.redfin.com/WA/Federal-Way/29261-20th-Way-S-98003/home/205051,NWMLS,1606549,N,Y,47.3396747,-122.3087827
MLS Listing,,Condo/Co-op,1802 19th Ave #204,Seattle,WA,98122,499000,1,1.0,Capitol Hill,707,,2004,1,706,325,Active,,,http://www.redfin.com/WA/Seattle/1802-19th-Ave-98122/unit-204/home/14382,NWMLS,1606539,N,Y,47.6179739,-122.307029
MLS Listing,,Single Family Residential,3543 NE 88th St,Seattle,WA,98115,899000,4,1.75,Wedgwood,1760,5100,1943,1,511,,Active,,,http://www.redfin.com/WA/Seattle/3543-NE-88th-St-98115/home/317708,NWMLS,1606173,N,Y,47.6921913,-122.2886132
MLS Listing,,Condo/Co-op,425 vine St #314,Seattle,WA,98121,380000,1,1.0,Belltown,462,,1999,1,823,384,Active,,,http://www.redfin.com/WA/Seattle/425-Vine-St-98121/unit-314/home/29723,NWMLS,1522424,N,Y,47.6175595,-122.346361
MLS Listing,,Single Family Residential,145 5th Ave SW,Pacific,WA,98047,424950,4,2.5,Pacific,2346,4038,2007,1,181,,Active,,,http://www.redfin.com/WA/Pacific/145-5th-Ave-SW-98047/home/12304844,NWMLS,1606200,N,Y,47.2608407,-122.2531872
MLS Listing,,Single Family Residential,11539 23rd Ave NE,Seattle,WA,98125,775000,4,1.75,Victory Heights,2600,8040,1941,1,298,,Active,,,http://www.redfin.com/WA/Seattle/11539-23rd-Ave-NE-98125/home/116585,NWMLS,1603076,N,Y,47.713266,-122.3047501
MLS Listing,,Condo/Co-op,2040 43rd Ave E #302,Seattle,WA,98112,1045000,2,2.0,Madison Park,1106,,1961,1,945,964,Active,,,http://www.redfin.com/WA/Seattle/2040-43rd-Ave-E-98112/unit-302/home/27891,NWMLS,1602639,N,Y,47.638212,-122.2761557
MLS Listing,,Single Family Residential,11024 SE 28th Pl,Bellevue,WA,98004,2875000,5,4.0,Enatai,4219,8484,2014,1,681,,Active,,,http://www.redfin.com/WA/Bellevue/11024-SE-28th-Pl-98004/home/510074,NWMLS,1603024,N,Y,47.5855274,-122.1928845
MLS Listing,,Condo/Co-op,2721 1st Ave #308,Seattle,WA,98121,470000,1,1.0,Belltown,680,13077,2005,1,691,503,Active,,,http://www.redfin.com/WA/Seattle/2721-1st-Ave-98121/unit-308/home/2080086,NWMLS,1606083,N,Y,47.6160192,-122.3515323
MLS Listing,,Condo/Co-op,33006 17th Pl S Unit A104,Federal Way,WA,98003,199900,2,1.0,Federal Way,767,227612,1978,1,261,315,Active,,,http://www.redfin.com/WA/Federal-Way/33006-17th-Pl-S-98003/unit-A104/home/28142,NWMLS,1606444,N,Y,47.304453,-122.3106059
MLS Listing,,Single Family Residential,4751 172nd Ct SE,Bellevue,WA,98006,1375000,4,2.5,Lakemont,3160,8149,1992,1,435,40,Active,,,http://www.redfin.com/WA/Bellevue/4751-172nd-Ct-SE-98006/home/235510,NWMLS,1603165,N,Y,47.5604411,-122.1118325
MLS Listing,,Single Family Residential,24432 224th Ave SE,Maple Valley,WA,98038,699900,5,3.25,Maple Valley,3010,16103,1986,1,233,,Active,,,http://www.redfin.com/WA/Maple-Valley/24432-224th-Ave-SE-98038/home/372573,NWMLS,1606464,N,Y,47.381952,-122.0432216
MLS Listing,,Single Family Residential,4129 Meridian Ave N,Seattle,WA,98103,1985000,5,3.5,Wallingford,3520,4200,2007,1,564,,Active,,,http://www.redfin.com/WA/Seattle/4129-Meridian-Ave-N-98103/home/2111014,NWMLS,1604390,N,Y,47.6577199,-122.3341157
MLS Listing,,Single Family Residential,2848 NW 66th St,Seattle,WA,98117,1565000,3,3.0,Sunset Hill,2736,5000,2008,1,572,,Active,,,http://www.redfin.com/WA/Seattle/2848-NW-66th-St-98117/home/163216,NWMLS,1606305,N,Y,47.6768648,-122.3950416
MLS Listing,,Single Family Residential,12639 2nd Ave S,Burien,WA,98168,289950,2,1.0,Cedarhurst,750,6650,1951,1,387,,Active,,,http://www.redfin.com/WA/Seattle/12639-2nd-Ave-S-98168/home/190375,NWMLS,1606099,N,Y,47.489106,-122.3314966
MLS Listing,,Single Family Residential,13719 NE 135th Pl,Kirkland,WA,98034,1280000,5,2.75,Kirkland,3757,9415,1999,1,341,50,Active,,,http://www.redfin.com/WA/Kirkland/13719-NE-135th-Pl-98034/home/513757,NWMLS,1605586,N,Y,47.7210768,-122.1563773
MLS Listing,,Townhouse,2680 139th Ave SE #50,Bellevue,WA,98005,710000,4,2.5,Bellevue,1767,,1998,1,402,610,Active,,,http://www.redfin.com/WA/Bellevue/2680-139th-Ave-SE-98005/unit-50/home/31421,NWMLS,1606429,N,Y,47.5861522,-122.1515743
MLS Listing,,Single Family Residential,26511 197th Pl SE,Kent,WA,98042,420000,3,2.5,Covington,1510,7799,1985,1,278,10,Active,,,http://www.redfin.com/WA/Covington/26511-197th-Pl-SE-98042/home/372191,NWMLS,1606175,N,Y,47.3636184,-122.0801609
MLS Listing,,Single Family Residential,14235 4th Ave S,Burien,WA,98198,595000,6,3.75,Burien,3050,8458,1999,1,195,,Active,,,http://www.redfin.com/WA/Burien/14235-4th-Ave-S-98168/home/193581,NWMLS,1596804,N,Y,47.4747713,-122.3291183
MLS Listing,,Single Family Residential,222 3rd Ave S,Kirkland,WA,98033,1925000,4,3.25,Downtown,2755,3075,2020,1,699,10,Active,,,http://www.redfin.com/WA/Kirkland/222-3rd-Ave-S-98033/home/461023,NWMLS,1606374,N,Y,47.673448,-122.20292
MLS Listing,,Townhouse,4815 Lake Pl S Unit B,Renton,WA,98055,387700,2,2.5,Talbot Hill,1363,,2000,1,284,349,Active,,,http://www.redfin.com/WA/Renton/4815-Lake-Pl-S-98055/unit-B/home/113865804,NWMLS,1606181,N,Y,47.4362739,-122.2170425
MLS Listing,,Townhouse,14611 36th Ave NE,Lake Forest Park,WA,98155,698950,4,2.25,Seattle,1512,1011,2016,1,462,185,Active,,,http://www.redfin.com/WA/Lake-Forest-Park/14611-36th-Ave-NE-98155/home/109236926,NWMLS,1606389,N,Y,47.7344492,-122.2900186
MLS Listing,,Condo/Co-op,7711 NE 175th St Unit C105,Kenmore,WA,98028,335000,2,2.0,Lake Forest Park,1003,,1995,1,334,457,Active,,,http://www.redfin.com/WA/Kenmore/7711-NE-175th-St-98028/unit-C105/home/22694970,NWMLS,1606384,N,Y,47.7554351,-122.2384227
MLS Listing,,Single Family Residential,4809 230th Pl SE (Homesite 1),Issaquah,WA,98029,1142990,6,4.25,Issaquah,3449,5750,2020,1,331,125,Active,,,http://www.redfin.com/WA/Issaquah/4809-230th-Pl-SE-Homesite-1-98029/home/163849048,NWMLS,1606380,N,Y,47.558791,-122.032657
MLS Listing,,Single Family Residential,6644 E Green Lake Way N,Seattle,WA,98103,1598000,4,2.75,Green Lake,2870,4251,1926,1,557,,Active,,,http://www.redfin.com/WA/Seattle/6644-E-Green-Lake-Way-N-98103/home/307038,NWMLS,1603511,N,Y,47.6781187,-122.330722
MLS Listing,,Single Family Residential,1517 42nd Ave E,Seattle,WA,98112,2480000,4,3.25,Washington Park,3191,4440,1927,1,777,,Active,,,http://www.redfin.com/WA/Seattle/1517-42nd-Ave-E-98112/home/139627,NWMLS,1603381,N,Y,47.6327468,-122.278885
MLS Listing,,Single Family Residential,17524 SE 238th St,Kent,WA,98042,659950,4,2.5,Covington,2690,37500,1985,1,245,,Active,,,http://www.redfin.com/WA/Kent/17524-SE-238th-St-98042/home/394690,NWMLS,1606235,N,Y,47.3892902,-122.1071884
MLS Listing,,Condo/Co-op,10832 W 68TH St Unit A-5,Kirkland,WA,98033,635000,2,2.0,Houghton,1350,50420,1988,1,470,653,Active,,,http://www.redfin.com/WA/Kirkland/10832-NE-68th-St-98033/unit-A5/home/8219,NWMLS,1605820,N,Y,47.6672711,-122.1949569
MLS Listing,,Single Family Residential,16432 108th Ave SE,Renton,WA,98055,595000,4,2.0,Cascade,2570,22240,1947,1,232,,Active,,,http://www.redfin.com/WA/Renton/16432-108th-Ave-SE-98055/home/231014,NWMLS,1606346,N,Y,47.4553877,-122.1964626
MLS Listing,,Single Family Residential,1641 SW 351st St,Federal Way,WA,98023,350000,3,1.5,Federal Way,960,10444,1967,1,365,,Active,,,http://www.redfin.com/WA/Federal-Way/1641-SW-351st-St-98023/home/361059,NWMLS,1589553,N,Y,47.2867076,-122.3576252
MLS Listing,,Condo/Co-op,424 N 85th St #210,Seattle,WA,98103,490000,2,2.0,Greenwood,925,,2006,1,530,435,Active,,,http://www.redfin.com/WA/Seattle/424-N-85th-St-98103/unit-210/home/17071697,NWMLS,1559506,N,Y,47.6910854,-122.352891
MLS Listing,,Single Family Residential,324 N 138th St,Seattle,WA,98133,599888,3,2.0,Bitter Lake,1350,10892,1949,1,444,,Active,,,http://www.redfin.com/WA/Seattle/324-N-138th-St-98133/home/101761,NWMLS,1605958,N,Y,47.7298318,-122.3544361
MLS Listing,,Single Family Residential,1910 Edgemont Pl W,Seattle,WA,98199,975000,3,1.75,Magnolia,2750,6000,1954,1,355,,Active,,,http://www.redfin.com/WA/Seattle/1910-Edgemont-Pl-W-98199/home/126137,NWMLS,1605704,N,Y,47.6362835,-122.4021811
MLS Listing,,Single Family Residential,8810 NE 24th St,Clyde Hill,WA,98004,2239800,5,3.5,Clyde Hill,4310,20045,1968,1,520,,Active,,,http://www.redfin.com/WA/Clyde-Hill/8810-NE-24th-St-98004/home/251034,NWMLS,1605119,N,Y,47.6321462,-122.2225152
MLS Listing,,Condo/Co-op,13426 Greenwood Ave N #209,Seattle,WA,98133,300000,1,1.0,Bitter Lake,564,,1985,1,532,297,Active,,,http://www.redfin.com/WA/Seattle/13426-Greenwood-Ave-N-98133/unit-209/home/12092297,NWMLS,1604236,N,Y,47.727154,-122.3552805
MLS Listing,,Single Family Residential,2308 NE 91st St,Seattle,WA,98115,675000,3,1.75,Wedgwood,1260,5299,1953,1,536,,Active,,,http://www.redfin.com/WA/Seattle/2308-NE-91st-St-98115/home/315473,NWMLS,1605377,N,Y,47.6949776,-122.3037309
MLS Listing,,Single Family Residential,947 N 90th St Unit 1 & 2,Seattle,WA,98103,779000,4,2.75,Green Lake,3670,5100,1932,1,212,,Active,,,http://www.redfin.com/WA/Seattle/947-N-90th-St-98103/unit-1-2/home/171126355,NWMLS,1606283,N,Y,47.694021,-122.3451589
MLS Listing,,Single Family Residential,2312 NE 103rd St,Seattle,WA,98125,559000,2,1.75,Victory Heights,2020,6380,1956,1,277,,Active,,,http://www.redfin.com/WA/Seattle/2312-NE-103rd-St-98125/home/106758,NWMLS,1605983,N,Y,47.7031591,-122.3037065
MLS Listing,,Single Family Residential,9008 20th Ave NE,Seattle,WA,98115,600000,3,2.0,Maple Leaf,1310,3120,1988,1,458,,Active,,,http://www.redfin.com/WA/Seattle/9008-20th-Ave-NE-98115/home/107116,NWMLS,1605712,N,Y,47.6942477,-122.3066009
MLS Listing,,Single Family Residential,24511 35th Pl S,Kent,WA,98032,389950,3,1.5,West Hill,1570,7350,1959,1,248,,Active,,,http://www.redfin.com/WA/Kent/24511-35th-Pl-S-98032/home/206328,NWMLS,1603568,N,Y,47.3817162,-122.287808
MLS Listing,,Single Family Residential,25437 SE 277th St,Maple Valley,WA,98038,749950,4,2.5,Four Corners,3055,6600,2007,1,245,75,Active,,,http://www.redfin.com/WA/Maple-Valley/25437-SE-277th-St-98038/home/2084759,NWMLS,1604698,N,Y,47.3537104,-122.0026825
MLS Listing,,Vacant Land,2307 23rd Ave S,Seattle,WA,98144,455000,0,,N Beacon Hill,,6000,,1,,,Active,,,http://www.redfin.com/WA/Seattle/2307-23rd-Ave-S-98144/home/169336,NWMLS,1606237,N,Y,47.5826555,-122.3031921
MLS Listing,,Multi-Family (2-4 Unit),20005 25th Ave NE,Shoreline,WA,98155,700000,5,3.0,Shoreline,2570,9350,1979,1,272,,Active,,,http://www.redfin.com/WA/Shoreline/20005-25th-Ave-NE-98155/home/90555,NWMLS,1601387,N,Y,47.7742105,-122.3035052
MLS Listing,,Single Family Residential,4106 53rd St NE,Tacoma,WA,98422,639900,4,3.25,Browns Point,3313,9444,1996,1,193,17,Active,,,http://www.redfin.com/WA/Tacoma/4106-53rd-St-NE-98422/home/2858685,NWMLS,1606054,N,Y,47.3021874,-122.3927433
MLS Listing,,Single Family Residential,237 Garden Ave N,Renton,WA,98055,585000,6,2.0,Downtown,2808,6850,1950,1,208,,Active,,,http://www.redfin.com/WA/Renton/237-Garden-Ave-N-98057/home/343347,NWMLS,1606163,N,Y,47.4862746,-122.2007928
MLS Listing,,Vacant Land,13500 415th Way SE,North Bend,WA,98045,149900,0,,North Bend,,113691,,1,,,Active,,,http://www.redfin.com/WA/North-Bend/13500-415th-Way-SE-98045/home/144237494,NWMLS,1606130,N,Y,47.4815306,-121.7904403
MLS Listing,,Single Family Residential,16209 SE 31st St,Bellevue,WA,98008,950000,4,2.5,Spiritridge,2640,8215,1966,1,360,,Active,,,http://www.redfin.com/WA/Bellevue/16209-SE-31st-St-98008/home/428717,NWMLS,1605777,N,Y,47.5818681,-122.1252689
MLS Listing,,Condo/Co-op,6100 NE 181st St #1,Kenmore,WA,98028,385500,2,2.0,Kenmore,935,20422,1998,1,412,305,Active,,,http://www.redfin.com/WA/Kenmore/6100-NE-181st-St-98028/unit-1/home/105495750,NWMLS,1606148,N,Y,47.7595884,-122.2611197
